,customer_id,product_id,interaction_type,interaction_date
62779,CID0352,P1484,purchased,2024-01-17
62780,CID0553,P7513,clicked,2024-05-04
62781,CID0738,P5672,viewed,2024-05-06
62782,CID0465,P3696,purchased,2024-01-15
62783,CID0894,P9633,purchased,2024-06-29
62784,CID0120,P3997,viewed,2024-04-03
62785,CID0364,P3576,clicked,2024-04-01
62786,CID0902,P3997,clicked,2024-02-25
62787,CID0163,P5002,clicked,2024-07-05
62788,CID0823,P1112,viewed,2024-08-09
62789,CID0218,P3106,purchased,2024-03-04
62790,CID0693,P6839,viewed,2024-03-18
62791,CID0199,P5002,clicked,2024-04-05
62792,CID0460,P3576,purchased,2024-08-11
62793,CID0607,P5994,viewed,2024-03-23
62794,CID0253,P5002,clicked,2024-02-12
62795,CID0915,P7629,viewed,2024-09-16
62796,CID0110,P3997,clicked,2024-06-20
62797,CID0329,P5994,viewed,2024-07-02
62798,CID0445,P6839,purchased,2024-09-14
62799,CID0666,P5728,clicked,2024-08-21
62800,CID0061,P1284,viewed,2024-08-22
62801,CID0654,P7893,clicked,2024-09-16
62802,CID0374,P7629,purchased,2024-08-05
62803,CID0080,P3665,viewed,2024-05-26
62804,CID0187,P1112,viewed,2024-07-27
62805,CID0140,P7308,purchased,2024-08-06
62806,CID0307,P5640,viewed,2024-01-12
62807,CID0304,P5728,viewed,2024-01-17
62808,CID0531,P9068,purchased,2024-04-02
62809,CID0152,P4949,purchased,2024-06-23
62810,CID0754,P7893,clicked,2024-06-13
62811,CID0075,P5994,viewed,2024-05-04
62812,CID0052,P6608,purchased,2024-03-03
62813,CID0674,P3665,purchased,2024-03-22
62814,CID0506,P1512,viewed,2024-07-11
62815,CID0382,P7189,purchased,2024-02-29
62816,CID0250,P8741,purchased,2024-04-04
62817,CID0979,P9633,viewed,2024-01-13
62818,CID0327,P5640,clicked,2024-02-09
62819,CID0605,P8218,clicked,2024-09-09
62820,CID0208,P6603,viewed,2024-04-29
62821,CID0240,P1512,viewed,2024-08-30
62822,CID0626,P9068,viewed,2024-05-24
62823,CID0050,P7893,clicked,2024-06-18
62824,CID0297,P6422,clicked,2024-06-03
62825,CID0033,P9813,viewed,2024-09-04
62826,CID0988,P5002,purchased,2024-03-31
62827,CID0055,P6344,purchased,2024-05-15
62828,CID0894,P5672,purchased,2024-06-28
62829,CID0927,P1112,clicked,2024-02-16
62830,CID0447,P7513,viewed,2024-07-25
62831,CID0645,P5741,clicked,2024-04-03
62832,CID0432,P8282,viewed,2024-02-05
62833,CID0879,P6603,viewed,2024-02-07
62834,CID0875,P5669,purchased,2024-04-01
62835,CID0422,P8218,purchased,2024-01-24
62836,CID0444,P9842,clicked,2024-03-28
62837,CID0430,P6603,viewed,2024-01-12
62838,CID0529,P9089,viewed,2024-08-24
62839,CID0038,P2181,clicked,2024-02-28
62840,CID0441,P6603,clicked,2024-09-13
62841,CID0247,P5741,clicked,2024-04-08
62842,CID0679,P9813,purchased,2024-04-14
62843,CID0001,P8282,clicked,2024-07-08
62844,CID0727,P9488,viewed,2024-03-12
62845,CID0128,P2181,viewed,2024-03-29
62846,CID0312,P8741,clicked,2024-02-29
62847,CID0767,P5640,viewed,2024-03-28
62848,CID0613,P4531,clicked,2024-03-14
62849,CID0979,P3696,viewed,2024-05-21
62850,CID0990,P3576,clicked,2024-06-14
62851,CID0492,P7308,purchased,2024-04-02
62852,CID0408,P9813,clicked,2024-06-16
62853,CID0275,P9089,viewed,2024-08-29
62854,CID0892,P3576,purchased,2024-03-30
62855,CID0754,P6344,purchased,2024-01-19
62856,CID0029,P5728,viewed,2024-07-06
62857,CID0040,P5085,purchased,2024-03-08
62858,CID0030,P3106,purchased,2024-06-06
62859,CID0479,P4531,viewed,2024-07-24
62860,CID0610,P5669,viewed,2024-04-19
62861,CID0232,P7893,viewed,2024-01-30
62862,CID0975,P2181,purchased,2024-05-26
62863,CID0314,P9089,clicked,2024-09-08
62864,CID0224,P8218,purchased,2024-04-01
62865,CID0230,P8104,clicked,2024-07-12
62866,CID0114,P9488,purchased,2024-03-01
62867,CID0764,P5741,viewed,2024-06-17
62868,CID0275,P6184,clicked,2024-02-10
62869,CID0071,P7629,viewed,2024-07-06
62870,CID0578,P6422,viewed,2024-06-09
62871,CID0229,P8191,purchased,2024-02-09
62872,CID0015,P8191,purchased,2024-03-13
62873,CID0165,P9842,viewed,2024-03-24
62874,CID0824,P1615,viewed,2024-03-16
62875,CID0361,P9068,purchased,2024-01-05
62876,CID0534,P9089,viewed,2024-07-24
62877,CID0986,P8282,viewed,2024-04-25
62878,CID0139,P1112,viewed,2024-04-01
62879,CID0239,P1615,purchased,2024-06-10
62880,CID0998,P3665,clicked,2024-03-03
62881,CID0680,P9068,clicked,2024-08-17
62882,CID0046,P4531,purchased,2024-09-23
62883,CID0117,P9068,purchased,2024-01-27
62884,CID0680,P9813,purchased,2024-06-20
62885,CID0758,P8741,clicked,2024-09-21
62886,CID0668,P3696,purchased,2024-08-28
62887,CID0005,P1484,purchased,2024-08-15
62888,CID0009,P9068,clicked,2024-09-01
62889,CID0283,P2181,clicked,2024-09-19
62890,CID0695,P9854,purchased,2024-07-26
62891,CID0019,P9813,clicked,2024-06-06
62892,CID0226,P3696,clicked,2024-01-17
62893,CID0898,P7893,clicked,2024-09-16
62894,CID0922,P3576,viewed,2024-02-07
62895,CID0499,P7513,purchased,2024-09-14
62896,CID0896,P5994,clicked,2024-03-19
62897,CID0582,P9842,clicked,2024-08-24
62898,CID0696,P4587,clicked,2024-08-19
62899,CID0873,P5085,clicked,2024-09-09
62900,CID0219,P3665,viewed,2024-05-31
62901,CID0557,P3106,purchased,2024-02-15
62902,CID0046,P2181,purchased,2024-01-14
62903,CID0836,P1112,purchased,2024-01-12
62904,CID0324,P3576,clicked,2024-02-16
62905,CID0379,P3106,clicked,2024-01-06
62906,CID0664,P6344,purchased,2024-01-14
62907,CID0309,P9089,viewed,2024-01-29
62908,CID0037,P9854,viewed,2024-05-28
62909,CID0782,P5069,viewed,2024-08-30
62910,CID0068,P7893,viewed,2024-07-13
62911,CID0551,P4587,viewed,2024-06-17
62912,CID0668,P5741,purchased,2024-02-19
62913,CID0345,P1484,clicked,2024-05-25
62914,CID0078,P8218,clicked,2024-01-16
62915,CID0614,P5069,clicked,2024-04-09
62916,CID0987,P6422,viewed,2024-05-06
62917,CID0114,P1615,viewed,2024-03-28
62918,CID0681,P1539,purchased,2024-07-25
62919,CID0969,P1284,clicked,2024-08-26
62920,CID0159,P8191,purchased,2024-02-07
62921,CID0627,P3665,clicked,2024-08-05
62922,CID0831,P8104,viewed,2024-08-25
62923,CID0417,P1284,purchased,2024-09-08
62924,CID0817,P5069,clicked,2024-05-26
62925,CID0362,P9202,viewed,2024-01-15
62926,CID0301,P7893,viewed,2024-05-21
62927,CID0488,P8191,viewed,2024-07-26
62928,CID0299,P5672,viewed,2024-02-16
62929,CID0633,P6603,purchased,2024-04-14
62930,CID0858,P9068,clicked,2024-06-15
62931,CID0511,P5640,viewed,2024-04-12
62932,CID0573,P1615,viewed,2024-04-02
62933,CID0248,P8282,viewed,2024-06-07
62934,CID0450,P6608,purchased,2024-08-19
62935,CID0525,P4531,viewed,2024-08-23
62936,CID0473,P3696,viewed,2024-03-26
62937,CID0724,P4587,viewed,2024-02-26
62938,CID0247,P1112,viewed,2024-02-10
62939,CID0127,P7189,viewed,2024-06-27
62940,CID0740,P8104,purchased,2024-02-10
62941,CID0059,P4531,viewed,2024-06-05
62942,CID0987,P3576,purchased,2024-04-04
62943,CID0134,P5672,clicked,2024-01-28
62944,CID0447,P5669,clicked,2024-02-21
62945,CID0120,P3665,clicked,2024-08-19
62946,CID0842,P1689,purchased,2024-02-08
62947,CID0195,P9813,purchased,2024-05-16
62948,CID0868,P4531,clicked,2024-07-20
62949,CID0303,P7629,clicked,2024-02-03
62950,CID0849,P9089,viewed,2024-06-28
62951,CID0438,P6184,clicked,2024-09-16
62952,CID0218,P3665,clicked,2024-07-26
62953,CID0757,P8282,purchased,2024-09-18
62954,CID0436,P5669,viewed,2024-06-04
62955,CID0540,P5741,clicked,2024-05-06
62956,CID0849,P8282,purchased,2024-02-18
62957,CID0022,P5069,purchased,2024-02-19
62958,CID0794,P3576,purchased,2024-06-04
62959,CID0186,P8741,viewed,2024-07-30
62960,CID0944,P8104,viewed,2024-06-24
62961,CID0133,P9813,clicked,2024-09-22
62962,CID0875,P8191,purchased,2024-05-11
62963,CID0822,P1689,viewed,2024-05-05
62964,CID0607,P9068,viewed,2024-04-14
62965,CID0033,P9089,viewed,2024-03-30
62966,CID0240,P9089,viewed,2024-06-18
62967,CID0623,P8218,clicked,2024-02-17
62968,CID0689,P9089,clicked,2024-05-02
62969,CID0580,P6493,purchased,2024-03-28
62970,CID0472,P8191,purchased,2024-04-07
62971,CID0402,P9842,clicked,2024-08-20
62972,CID0534,P3696,viewed,2024-09-01
62973,CID0552,P6184,purchased,2024-08-13
62974,CID0705,P5640,clicked,2024-03-17
62975,CID0913,P1512,viewed,2024-08-23
62976,CID0897,P5085,clicked,2024-08-08
62977,CID0696,P9068,purchased,2024-03-05
62978,CID0164,P5741,viewed,2024-02-25
62979,CID0911,P5994,purchased,2024-07-09
62980,CID0884,P2181,viewed,2024-02-25
62981,CID0486,P5669,clicked,2024-09-20
62982,CID0562,P9854,purchased,2024-03-04
62983,CID0938,P5994,viewed,2024-01-26
62984,CID0714,P9089,purchased,2024-09-16
62985,CID0019,P5728,viewed,2024-08-06
62986,CID0961,P6839,viewed,2024-02-18
62987,CID0858,P8191,viewed,2024-05-30
62988,CID0362,P9488,clicked,2024-05-22
62989,CID0356,P5728,clicked,2024-05-05
62990,CID0730,P7513,purchased,2024-08-20
62991,CID0161,P5669,viewed,2024-07-26
62992,CID0266,P6184,clicked,2024-07-21
62993,CID0543,P6603,viewed,2024-08-01
62994,CID0043,P4949,clicked,2024-03-07
62995,CID0170,P9842,viewed,2024-04-10
62996,CID0463,P9842,clicked,2024-08-24
62997,CID0743,P7893,viewed,2024-05-06
62998,CID0531,P4587,viewed,2024-08-02
62999,CID0763,P8282,viewed,2024-06-13
63000,CID0924,P8104,viewed,2024-04-26
63001,CID0126,P6608,purchased,2024-03-30
63002,CID0346,P1484,purchased,2024-01-17
63003,CID0876,P5672,viewed,2024-04-07
63004,CID0951,P9854,viewed,2024-06-07
63005,CID0871,P7189,viewed,2024-09-07
63006,CID0800,P8282,clicked,2024-08-10
63007,CID0442,P3696,purchased,2024-09-11
63008,CID0111,P3106,clicked,2024-01-28
63009,CID0975,P6493,clicked,2024-04-26
63010,CID0216,P7189,viewed,2024-07-17
63011,CID0401,P3665,viewed,2024-05-03
63012,CID0805,P8282,clicked,2024-03-02
63013,CID0415,P4949,clicked,2024-01-25
63014,CID0107,P6839,viewed,2024-03-31
63015,CID0530,P9633,purchased,2024-01-30
63016,CID0820,P5085,viewed,2024-08-01
63017,CID0840,P3106,viewed,2024-03-28
63018,CID0671,P9089,viewed,2024-09-21
63019,CID0254,P6493,purchased,2024-03-27
63020,CID0790,P1484,clicked,2024-03-18
63021,CID0105,P8218,clicked,2024-02-26
63022,CID0886,P6344,viewed,2024-02-06
63023,CID0690,P7513,clicked,2024-02-19
63024,CID0465,P5669,viewed,2024-07-28
63025,CID0999,P9068,viewed,2024-08-17
63026,CID0735,P4531,viewed,2024-04-01
63027,CID0747,P1112,purchased,2024-08-19
63028,CID0832,P1284,viewed,2024-06-19
63029,CID0765,P1539,viewed,2024-04-16
63030,CID0645,P7308,viewed,2024-06-12
63031,CID0622,P4587,viewed,2024-06-14
63032,CID0107,P1512,purchased,2024-02-21
63033,CID0041,P4587,viewed,2024-09-18
63034,CID0429,P1284,viewed,2024-05-18
63035,CID0587,P6184,clicked,2024-06-05
63036,CID0830,P9068,purchased,2024-09-22
63037,CID0692,P1539,viewed,2024-02-11
63038,CID0252,P8218,clicked,2024-04-07
63039,CID0806,P7189,viewed,2024-04-17
63040,CID0839,P5085,clicked,2024-05-19
63041,CID0581,P1689,clicked,2024-07-28
63042,CID0999,P8191,purchased,2024-03-31
63043,CID0687,P6344,viewed,2024-01-24
63044,CID0067,P1615,purchased,2024-07-15
63045,CID0853,P2181,purchased,2024-05-28
63046,CID0346,P9854,viewed,2024-09-12
63047,CID0540,P4949,purchased,2024-06-25
63048,CID0178,P8282,purchased,2024-07-08
63049,CID0168,P1689,viewed,2024-04-05
63050,CID0503,P7189,purchased,2024-05-04
63051,CID0062,P5002,viewed,2024-07-11
63052,CID0835,P5728,clicked,2024-02-03
63053,CID0515,P9089,purchased,2024-08-01
63054,CID0573,P9813,purchased,2024-04-05
63055,CID0581,P5741,viewed,2024-02-08
63056,CID0879,P5669,clicked,2024-05-10
63057,CID0606,P2181,purchased,2024-04-05
63058,CID0863,P5669,purchased,2024-09-11
63059,CID0161,P6608,purchased,2024-01-14
63060,CID0439,P7513,clicked,2024-05-28
63061,CID0683,P5640,viewed,2024-06-09
63062,CID0324,P1112,viewed,2024-04-03
63063,CID0807,P8741,purchased,2024-05-20
63064,CID0411,P3576,purchased,2024-05-03
63065,CID0943,P4587,clicked,2024-08-06
63066,CID0529,P6344,purchased,2024-03-16
63067,CID0150,P8218,clicked,2024-01-10
63068,CID0931,P8282,clicked,2024-03-13
63069,CID0830,P5085,clicked,2024-06-16
63070,CID0737,P1484,viewed,2024-02-07
63071,CID0695,P1539,clicked,2024-03-01
63072,CID0887,P9202,viewed,2024-01-19
63073,CID0758,P8218,clicked,2024-09-01
63074,CID0566,P3576,viewed,2024-02-28
63075,CID0628,P8282,viewed,2024-09-21
63076,CID0370,P2181,viewed,2024-06-14
63077,CID0313,P7629,clicked,2024-07-26
63078,CID0491,P6608,purchased,2024-08-02
63079,CID0550,P5002,purchased,2024-08-02
63080,CID0023,P7893,clicked,2024-01-11
63081,CID0085,P4949,purchased,2024-08-26
63082,CID0350,P5728,clicked,2024-06-18
63083,CID0899,P1512,purchased,2024-03-10
63084,CID0504,P9633,clicked,2024-01-11
63085,CID0382,P5669,purchased,2024-02-10
63086,CID0534,P1615,clicked,2024-06-17
63087,CID0463,P6493,viewed,2024-05-07
63088,CID0392,P9202,viewed,2024-02-05
63089,CID0104,P7513,viewed,2024-03-31
63090,CID0326,P5672,purchased,2024-08-16
63091,CID0905,P7189,viewed,2024-09-21
63092,CID0464,P1539,clicked,2024-05-10
63093,CID0765,P8104,clicked,2024-05-23
63094,CID0859,P1512,purchased,2024-07-21
63095,CID0101,P5085,viewed,2024-07-16
63096,CID0550,P7629,clicked,2024-02-08
63097,CID0043,P5669,purchased,2024-08-15
63098,CID0350,P1112,viewed,2024-01-07
63099,CID0830,P5741,purchased,2024-05-14
63100,CID0097,P5002,clicked,2024-05-12
63101,CID0452,P7308,clicked,2024-02-19
63102,CID0399,P4587,clicked,2024-04-14
63103,CID0907,P5672,purchased,2024-03-18
63104,CID0598,P9089,purchased,2024-05-12
63105,CID0684,P2181,clicked,2024-05-17
63106,CID0993,P1539,viewed,2024-03-12
63107,CID0395,P8191,purchased,2024-04-03
63108,CID0039,P8104,clicked,2024-03-18
63109,CID0295,P9488,clicked,2024-05-17
63110,CID0516,P7629,viewed,2024-07-29
63111,CID0166,P9842,clicked,2024-03-29
63112,CID0335,P7308,purchased,2024-02-03
63113,CID0845,P9089,viewed,2024-02-19
63114,CID0426,P9813,purchased,2024-05-24
63115,CID0793,P9488,viewed,2024-04-11
63116,CID0618,P4531,purchased,2024-03-19
63117,CID0501,P3997,clicked,2024-03-07
63118,CID0155,P5728,viewed,2024-06-08
63119,CID0169,P1615,purchased,2024-08-28
63120,CID0278,P7893,purchased,2024-08-29
63121,CID0132,P6608,purchased,2024-01-11
63122,CID0059,P8282,clicked,2024-08-01
63123,CID0840,P8741,purchased,2024-01-15
63124,CID0590,P6184,clicked,2024-09-03
63125,CID0974,P4587,viewed,2024-06-01
63126,CID0260,P5640,clicked,2024-09-21
63127,CID0751,P1484,viewed,2024-07-02
63128,CID0694,P3665,clicked,2024-05-06
63129,CID0720,P7308,purchased,2024-01-31
63130,CID0024,P7893,viewed,2024-05-16
63131,CID0542,P2181,viewed,2024-04-26
63132,CID0719,P6839,clicked,2024-02-04
63133,CID0693,P6493,clicked,2024-08-02
63134,CID0807,P3696,viewed,2024-03-30
63135,CID0302,P7189,purchased,2024-03-05
63136,CID0274,P8104,viewed,2024-01-27
63137,CID0892,P6184,clicked,2024-04-08
63138,CID0704,P4949,viewed,2024-05-18
63139,CID0036,P5069,clicked,2024-02-15
63140,CID0400,P5728,purchased,2024-08-02
63141,CID0948,P9089,clicked,2024-01-23
63142,CID0639,P1112,viewed,2024-07-02
63143,CID0818,P1484,clicked,2024-06-27
63144,CID0742,P9813,purchased,2024-04-02
63145,CID0332,P1112,clicked,2024-08-06
63146,CID0781,P3997,purchased,2024-03-25
63147,CID0771,P8191,viewed,2024-08-31
63148,CID0177,P3106,purchased,2024-03-10
63149,CID0913,P5069,purchased,2024-06-20
63150,CID0630,P4949,viewed,2024-06-12
63151,CID0081,P6608,purchased,2024-01-11
63152,CID0643,P7893,clicked,2024-02-06
63153,CID0622,P9089,viewed,2024-03-30
63154,CID0079,P4587,purchased,2024-04-24
63155,CID0059,P5728,viewed,2024-04-02
63156,CID0894,P9488,clicked,2024-08-20
63157,CID0202,P9202,viewed,2024-07-24
63158,CID0487,P8741,purchased,2024-05-21
63159,CID0497,P8282,clicked,2024-02-06
63160,CID0907,P5085,viewed,2024-04-06
63161,CID0643,P7189,clicked,2024-06-02
63162,CID0973,P8218,viewed,2024-07-16
63163,CID0295,P1284,viewed,2024-03-30
63164,CID0394,P1615,viewed,2024-04-09
63165,CID0680,P1512,viewed,2024-08-30
63166,CID0972,P4949,clicked,2024-02-09
63167,CID0456,P1484,viewed,2024-06-25
63168,CID0028,P5994,clicked,2024-03-16
63169,CID0498,P6839,purchased,2024-08-19
63170,CID0855,P9854,clicked,2024-02-05
63171,CID0326,P5994,viewed,2024-08-03
63172,CID0009,P6493,purchased,2024-01-20
63173,CID0644,P8218,viewed,2024-08-08
63174,CID0679,P1689,purchased,2024-04-21
63175,CID0250,P3997,viewed,2024-06-03
63176,CID0267,P5085,viewed,2024-03-04
63177,CID0844,P8104,purchased,2024-04-14
63178,CID0449,P6422,viewed,2024-06-01
63179,CID0015,P1512,clicked,2024-01-09
63180,CID0020,P1112,purchased,2024-01-29
63181,CID0430,P4949,purchased,2024-09-15
63182,CID0716,P9633,purchased,2024-01-19
63183,CID0826,P5002,clicked,2024-04-16
63184,CID0976,P9202,clicked,2024-04-03
63185,CID0525,P6493,clicked,2024-06-12
63186,CID0639,P8104,viewed,2024-04-16
63187,CID0915,P1512,purchased,2024-09-07
63188,CID0212,P5640,clicked,2024-01-18
63189,CID0463,P1484,clicked,2024-06-12
63190,CID0990,P5728,clicked,2024-05-13
63191,CID0795,P1615,purchased,2024-04-06
63192,CID0817,P8191,clicked,2024-04-16
63193,CID0436,P1284,purchased,2024-06-21
63194,CID0876,P5002,clicked,2024-03-13
63195,CID0260,P8741,purchased,2024-02-09
63196,CID0675,P9842,purchased,2024-02-02
63197,CID0244,P1284,viewed,2024-04-04
63198,CID0819,P3106,viewed,2024-05-08
63199,CID0398,P3696,clicked,2024-07-14
63200,CID0253,P5069,clicked,2024-08-12
63201,CID0806,P6184,clicked,2024-06-23
63202,CID0091,P8741,purchased,2024-01-01
63203,CID0216,P9202,clicked,2024-03-04
63204,CID0980,P7629,viewed,2024-01-30
63205,CID0134,P9842,clicked,2024-04-18
63206,CID0886,P6422,viewed,2024-07-24
63207,CID0688,P6422,viewed,2024-02-02
63208,CID0142,P6608,viewed,2024-06-02
63209,CID0641,P1484,viewed,2024-03-31
63210,CID0309,P1539,viewed,2024-09-01
63211,CID0313,P3576,viewed,2024-06-16
63212,CID0813,P6839,clicked,2024-02-02
63213,CID0770,P5994,clicked,2024-07-25
63214,CID0130,P1112,clicked,2024-02-14
63215,CID0811,P1539,viewed,2024-06-27
63216,CID0756,P6608,viewed,2024-08-13
63217,CID0157,P8218,purchased,2024-01-23
63218,CID0710,P6839,clicked,2024-07-15
63219,CID0839,P6608,viewed,2024-07-24
63220,CID0040,P1284,clicked,2024-01-22
63221,CID0065,P9633,viewed,2024-06-12
63222,CID0835,P1615,clicked,2024-03-18
63223,CID0277,P3696,clicked,2024-05-11
63224,CID0156,P2181,viewed,2024-04-30
63225,CID0915,P5994,viewed,2024-07-23
63226,CID0063,P2181,clicked,2024-02-11
63227,CID0154,P9202,viewed,2024-05-31
63228,CID0920,P1112,viewed,2024-08-04
63229,CID0862,P2181,viewed,2024-02-19
63230,CID0225,P3997,viewed,2024-01-17
63231,CID0610,P9488,viewed,2024-06-03
63232,CID0841,P1112,viewed,2024-02-09
63233,CID0334,P5069,clicked,2024-01-20
63234,CID0929,P6422,clicked,2024-03-12
63235,CID0446,P5640,clicked,2024-06-30
63236,CID0071,P6608,clicked,2024-03-16
63237,CID0044,P9068,viewed,2024-06-06
63238,CID0861,P6344,clicked,2024-05-04
63239,CID0294,P7893,clicked,2024-04-19
63240,CID0424,P9842,viewed,2024-05-26
63241,CID0027,P9842,viewed,2024-03-17
63242,CID0733,P3576,clicked,2024-03-23
63243,CID0305,P4531,viewed,2024-06-14
63244,CID0034,P8191,viewed,2024-03-20
63245,CID0081,P9068,purchased,2024-09-02
63246,CID0644,P7308,clicked,2024-01-05
63247,CID0381,P1615,viewed,2024-01-28
63248,CID0999,P6184,viewed,2024-03-31
63249,CID0590,P5728,clicked,2024-04-25
63250,CID0937,P1112,purchased,2024-07-10
63251,CID0787,P2181,purchased,2024-08-06
63252,CID0311,P4531,viewed,2024-08-05
63253,CID0617,P5728,viewed,2024-04-27
63254,CID0744,P3106,viewed,2024-07-18
63255,CID0109,P5640,purchased,2024-03-15
63256,CID0225,P8282,viewed,2024-05-27
63257,CID0090,P1615,purchased,2024-02-04
63258,CID0573,P6422,viewed,2024-05-23
63259,CID0888,P6422,purchased,2024-08-01
63260,CID0692,P4587,clicked,2024-03-03
63261,CID0200,P9842,clicked,2024-02-04
63262,CID0321,P7513,clicked,2024-05-13
63263,CID0040,P8191,clicked,2024-05-30
63264,CID0276,P6603,viewed,2024-04-06
63265,CID0547,P7629,viewed,2024-07-24
63266,CID0298,P7629,clicked,2024-01-06
63267,CID0380,P6344,clicked,2024-09-03
63268,CID0459,P8104,clicked,2024-01-07
63269,CID0552,P6344,viewed,2024-06-22
63270,CID0258,P9813,purchased,2024-09-16
63271,CID0669,P1615,viewed,2024-04-21
63272,CID0922,P6493,purchased,2024-05-09
63273,CID0164,P7189,viewed,2024-03-08
63274,CID0063,P7308,clicked,2024-02-24
63275,CID0820,P1512,purchased,2024-01-13
63276,CID0260,P9488,purchased,2024-06-05
63277,CID0865,P9202,clicked,2024-03-15
63278,CID0026,P5741,purchased,2024-01-07
63279,CID0899,P9202,purchased,2024-03-25
63280,CID0910,P9202,clicked,2024-01-31
63281,CID0284,P5002,purchased,2024-05-25
63282,CID0766,P8282,clicked,2024-09-01
63283,CID0031,P3696,clicked,2024-02-17
63284,CID0805,P7893,clicked,2024-03-05
63285,CID0485,P3106,purchased,2024-02-03
63286,CID0362,P6608,viewed,2024-01-23
63287,CID0264,P9842,viewed,2024-03-31
63288,CID0204,P6422,purchased,2024-08-26
63289,CID0582,P4949,clicked,2024-03-05
